11942,11315,11747,11772,26178,22329,17828,5355,0.3796,3
12058,11439,11902,12070,26615,22211,17610,5349,0.37599,3
11974,11337,11761,11892,26628,22222,17594,5365,0.38255,3
11838,11193,11574,11574,26487,21975,17280,5380,0.39182,3
12063,11439,11932,12002,26573,22576,17940,5362,0.37773,3
12289,11786,12404,12629,26671,23011,18483,5364,0.3573,3
11996,11348,11750,11856,26246,22269,17688,5353,0.37767,3
11910,11269,11706,11687,26468,22233,17577,5321,0.38739,3
11976,11380,11891,12002,26527,22610,18031,5320,0.37699,3
11903,11308,11712,11774,26482,21926,17320,5314,0.38446,3
11944,11323,11661,11704,26257,21956,17384,5307,0.38337,3
12071,11479,11922,12005,26947,22250,17555,5319,0.3836,3
12232,11722,12312,12628,27036,23051,18478,5323,0.36325,3
12434,12061,12744,13213,27015,23640,19142,5296,0.34309,3
12912,12613,13436,14082,27088,24421,19981,5309,0.31591,3
12764,12424,13279,13888,27376,23629,18999,5330,0.32687,3
12649,12279,13103,13601,27398,23892,19279,5313,0.33652,3
12428,11986,12671,13003,27356,23196,18584,5345,0.35563,3
12304,11825,12409,12721,27241,23017,18456,5320,0.36335,3
12018,11506,12055,12189,26969,22445,17766,5324,0.37745,3
11489,10820,11151,10829,26988,20847,16069,5295,0.42729,3
11631,10972,11399,11206,26881,21090,16383,5326,0.41156,3
11739,11107,11517,11434,26593,21316,16684,5310,0.39864,3
11803,11187,11607,11585,26571,21574,16962,5317,0.39276,3
11977,11429,11974,12142,26559,22527,17972,5306,0.37252,3
11983,11469,12044,12309,26558,22606,18050,5296,0.36661,3
11849,11232,11816,11908,27005,22033,17314,5294,0.38797,3
11495,10774,11287,11248,26428,21159,16154,5306,0.40291,3
11327,10482,10458,9949,22447,18258,13468,5405,0.38579,3
11733,11016,11176,11002,23866,20362,15721,5376,0.36893,3
11791,11090,11352,11241,25484,21001,16591,5348,0.38783,3
11968,11340,11719,11769,25977,21904,17480,5360,0.37641,3
12251,11715,12219,12520,26570,23064,18562,5370,0.35943,3
12259,11771,12250,12646,26410,23357,18851,5381,0.35242,3
12115,11537,11972,12161,26371,22923,18418,5341,0.36878,3
11940,11280,11625,11531,26538,22033,17296,5351,0.39421,3
12026,11437,11783,11778,26582,22328,17647,5346,0.38592,3
11984,11368,11723,11749,26272,22307,17659,5348,0.38197,3
11807,11129,11474,11404,26217,21761,17112,5324,0.39374,3
11955,11332,11753,11836,26541,22222,17589,5321,0.38317,3
12006,11409,11856,11973,26395,22469,17884,5330,0.37589,3
11992,11386,11787,11928,26325,22185,17653,5307,0.37636,3
12337,11843,12389,12790,26716,23014,18563,5311,0.3525,3
12620,12249,12864,13501,26886,23825,19393,5308,0.33142,3
12576,12139,12811,13264,27134,23640,19156,5314,0.34333,3
12343,11880,12559,12894,27518,22922,18214,5311,0.36187,3
12248,11794,12425,12681,27739,22754,17903,5317,0.37254,3
12435,12062,12734,13027,27422,23373,18692,5305,0.35588,3
12591,12238,12954,13392,27263,23510,18949,5305,0.34119,3
12465,12060,12789,13214,27199,23499,18946,5305,0.34605,3
12053,11523,12060,12230,26948,22634,17963,5302,0.37567,3
11672,10964,11243,11087,26832,21127,16319,5307,0.41523,3
11702,11057,11383,11206,26717,21172,16394,5296,0.40901,3
11726,11092,11572,11482,26608,21560,16944,5318,0.39711,3
11900,11327,11848,11930,26706,22010,17383,5332,0.38244,3
12046,11536,12135,12407,26579,22777,18183,5317,0.36352,3
11965,11409,11998,12195,26502,22581,18026,5297,0.36972,3
11852,11226,11767,11843,26807,22066,17354,5298,0.38717,3
11561,10883,11360,11331,26469,21230,16263,5289,0.40048,3
11074,10208,10106,9063,23362,17037,11835,5389,0.44099,3
11830,11197,11232,11009,24877,20194,15542,5382,0.38645,3
11949,11302,11561,11493,25568,21988,17534,5371,0.37978,3
12266,11742,12082,12323,26019,22416,18029,5375,0.35721,3
12345,11854,12336,12749,26237,23196,18825,5380,0.34597,3
12393,11916,12451,12941,26409,23534,19140,5380,0.34226,3
12224,11697,12213,12610,26421,23289,18821,5363,0.35385,3
11953,11360,11806,11814,26271,22363,17774,5351,0.3796,3
11856,11168,11586,11410,26291,21903,17286,5354,0.39471,3
11810,11155,11507,11437,26110,21687,17088,5352,0.39079,3
11742,10997,11266,11032,26308,21381,16682,5346,0.40911,3
11788,11135,11444,11264,26581,21577,16823,5325,0.40473,3
11956,11355,11781,11886,26397,22351,17740,5326,0.37905,3
12239,11741,12154,12465,26434,22888,18386,5319,0.35911,3
12902,12568,13289,14064,26688,23983,19683,5310,0.30978,3
12623,12247,12849,13411,26941,23793,19385,5295,0.3353,3
12245,11784,12321,12566,27414,23024,18391,5292,0.37139,3
12057,11542,12039,12226,27387,22265,17382,5301,0.38273,3
11844,11286,11871,11983,27347,21986,17006,5296,0.39064,3
12372,11865,12599,12942,27361,23088,18433,5288,0.35776,3
12663,12300,13020,13547,27223,23690,19176,5294,0.33544,3
12599,12230,12943,13443,27191,23650,19069,5306,0.33834,3
12106,11595,12127,12322,26806,22673,18032,5302,0.37017,3
11758,11074,11439,11327,26861,21478,16784,5298,0.40678,3
11768,11097,11543,11490,26783,21536,16824,5286,0.39958,3
11766,11138,11547,11458,26793,21663,16938,5314,0.4009,3
11946,11340,11900,11976,26818,22268,17562,5317,0.38258,3
12079,11537,12163,12427,26633,22659,18068,5299,0.3637,3
11988,11429,12025,12262,26395,22697,18182,5294,0.3656,3
11874,11260,11834,11956,26682,22295,17636,5304,0.38113,3
11645,11003,11565,11588,26865,21572,16713,5296,0.39729,3
11825,11187,11480,11432,26246,21275,16598,5370,0.39317,3
11907,11248,11554,11449,26102,21817,17294,5374,0.39022,3
12313,11811,12388,12655,26240,23070,18614,5382,0.34927,3
12510,12072,12614,13003,26435,23326,18891,5372,0.34059,3
12477,11996,12558,13009,26556,23498,19055,5373,0.3424,3
12297,11783,12311,12664,26527,23212,18696,5371,0.35373,3
12018,11395,11762,11825,26018,22141,17490,5348,0.37505,3
11911,11241,11588,11522,26171,22015,17349,5347,0.38864,3
11953,11347,11635,11675,26079,22035,17402,5337,0.38152,3
11784,11078,11364,11172,26291,21717,17034,5340,0.40357,3
11732,11099,11421,11236,26445,21521,16849,5323,0.40363,3
11845,11172,11501,11373,26549,21755,17033,5309,0.40019,3
12225,11716,12284,12527,26407,23163,18679,5310,0.3565,3
12996,12683,13443,14266,26555,24410,20124,5310,0.30105,3
12590,12242,12969,13598,27009,23844,19426,5300,0.33026,3
11923,11320,12036,12102,27316,22772,18113,5291,0.38597,3
12356,11907,12636,13173,27407,22751,17940,5289,0.35076,3
11769,11164,11594,11615,27338,21640,16574,5281,0.40364,3
12183,11715,12275,12496,27470,22938,18205,5305,0.37467,3
12516,12127,12857,13290,27223,23749,19215,5304,0.34391,3
12474,12072,12836,13245,27228,23275,18710,5300,0.34549,3
12154,11654,12171,12420,26885,22651,18034,5294,0.36802,3
11709,11096,11476,11320,26748,21777,17038,5307,0.40527,3
11886,11308,11759,11783,26926,22256,17514,5291,0.3912,3
11837,11268,11798,11875,26760,21979,17274,5300,0.38527,3
11910,11303,11877,11959,26686,22384,17698,5306,0.38108,3
12090,11549,12167,12424,26583,22682,18059,5296,0.36299,3
11986,11399,12045,12278,26322,22892,18368,5307,0.36383,3
11968,11346,11925,12141,26500,22460,17914,5319,0.3716,3
11880,11294,11803,11943,26935,22157,17389,5286,0.38562,3
11840,11170,11472,11375,26326,21859,17095,5370,0.39657,3
11833,11146,11442,11352,26399,21467,16793,5377,0.39859,3
12011,11414,11822,11896,26511,22047,17400,5390,0.38053,3
12387,11896,12429,12887,26626,22884,18387,5383,0.34771,3
11872,11243,11623,11543,26512,21988,17283,5353,0.39335,3
11768,11099,11402,11217,26633,21675,16886,5323,0.40729,3
11752,11072,11354,11164,26597,21367,16618,5333,0.4087,3
11644,10920,11227,11003,26611,21048,16311,5328,0.41495,3
11692,11009,11285,11109,26718,21187,16467,5330,0.41264,3
12330,11787,12336,12737,26904,22650,18110,5309,0.35738,3
12577,12162,12812,13436,26947,23809,19318,5295,0.33457,3
12618,12207,12614,13243,26989,23433,18826,5290,0.34167,3
12644,12261,13000,13632,27316,23905,19357,5307,0.33418,3
11882,11304,11830,11822,27779,21665,16584,5283,0.40294,3
12003,11450,12091,12273,27690,22476,17634,5301,0.38578,3
12127,11610,12208,12396,27564,22715,17876,5283,0.37958,3
12120,11605,12140,12281,27535,22279,17505,5277,0.38311,3
12149,11659,12195,12408,27022,22812,18176,5294,0.37063,3
12110,11559,12025,12197,26758,22428,17801,5305,0.37379,3
11963,11389,11871,11952,26968,22304,17588,5270,0.38582,3
11854,11266,11756,11776,26982,22053,17256,5284,0.39233,3
11872,11290,11791,11842,26710,22223,17506,5306,0.38566,3
11969,11372,11968,12126,26428,22500,17896,5296,0.37096,3
11956,11351,11884,12026,26256,22476,17914,5315,0.37172,3
11917,11350,11876,12047,26339,22357,17815,5304,0.37232,3
11922,11377,11964,12232,26673,22423,17820,5305,0.37119,3
